PlayerId,Name,age_2025,last_season,k_pct_projected,pi80_low,pi80_high,pred_sd,reliability,tbf_projected,w_bf,raw_w_rate,stuff_wtd,stuff_delta,stuff_residual,age_adj,league_shift,pred_eb,pred_ridge,n_seasons,is_pos_player
676092,Collin Snider,29,2024,0.229645,0.169249,0.290041,0.047126,0.672723,155.485,278.85,0.219831,108.666612,10.000997,-0.136584,-0.00657,-0.000603,0.220969,0.238321,3,False
664285,Framber Valdez,31,2024,0.2296,0.197175,0.262025,0.025301,0.915891,488.925,1477.25,0.241598,105.878838,2.803545,0.018678,-0.010632,-0.000796,0.229898,0.229302,3,False
605195,Kyle Crick,32,2022,0.229576,0.140584,0.318567,0.069438,0.145503,88.71,23.1,0.287879,109.7119,0.0,0.247195,-0.027835,0.000864,0.226666,0.232486,1,False
669711,Greg Weissert,30,2024,0.229566,0.174421,0.284711,0.043028,0.709918,198.4,332.0,0.226054,109.62606,-3.690219,-0.114285,-0.00657,-0.000721,0.224997,0.234135,3,False
676689,Ricky Karcher,27,2023,0.2295,0.129312,0.329688,0.078174,0.017384,61.84,2.4,0.0,110.356842,0.0,-0.654824,-0.004693,-0.002164,0.237983,0.221017,1,False
571948,Hoby Milner,34,2024,0.229493,0.179867,0.279119,0.038722,0.791312,218.64,514.4,0.236781,104.327355,1.060379,0.015835,-0.009901,-0.000755,0.225636,0.23335,3,False
684007,Shota Imanaga,31,2024,0.229455,0.189426,0.269483,0.031233,0.836488,407.0,694.0,0.25072,97.470495,0.0,0.199644,-0.010632,-0.000535,0.233782,0.225127,1,False
676710,Kutter Crawford,29,2024,0.229415,0.195404,0.263426,0.026538,0.897828,482.81,1192.1,0.237354,100.260896,-1.598995,0.080535,-0.00657,-0.00083,0.228517,0.230313,3,False
676684,Will Vest,30,2024,0.229401,0.180021,0.278782,0.038531,0.787786,225.96,503.6,0.235604,94.130857,6.3302,0.177701,-0.00657,-0.000657,0.222006,0.236796,3,False
685107,Anthony Veneziano,27,2024,0.229379,0.14627,0.312488,0.064848,0.324605,89.72,65.2,0.223926,103.164187,8.825306,-0.017362,-0.002636,-0.000715,0.225466,0.233293,2,False
668868,Zack Thompson,27,2024,0.229228,0.16573,0.292725,0.049545,0.690599,123.48,302.8,0.239927,90.810816,-0.829471,0.266519,-0.002636,-0.001242,0.222292,0.236164,3,False
681799,Ethan Roberts,27,2024,0.229224,0.157294,0.301153,0.056125,0.491835,120.33,131.3,0.222011,104.598447,9.685906,-0.061309,-0.002636,-0.000394,0.225557,0.23289,2,False
650382,Darwinzon Hernández,28,2022,0.229194,0.136569,0.32182,0.072273,0.099861,78.705,15.05,0.209302,105.288791,0.0,-0.052495,-0.007329,0.000864,0.227561,0.230827,1,False
542585,José Cisnero,36,2024,0.229154,0.163581,0.294726,0.051165,0.666364,116.695,270.95,0.247463,104.640372,-1.903399,0.071351,-0.016756,-0.001308,0.225344,0.232964,3,False
571760,Andrew Heaney,34,2024,0.228847,0.194296,0.263399,0.02696,0.897364,455.81,1186.1,0.242897,100.893116,-3.268554,0.100016,-0.009901,-0.000935,0.230243,0.227451,3,False
680742,Jonathan Bowlan,28,2024,0.228784,0.135201,0.322367,0.07302,0.157706,69.34,25.4,0.188976,105.199213,1.9225,-0.209814,-0.002636,-0.001074,0.225327,0.232241,2,False
542888,Shawn Armstrong,34,2024,0.228638,0.179656,0.27762,0.03822,0.790974,229.335,513.35,0.236681,108.832421,-9.507631,-0.046822,-0.009901,-0.000673,0.228007,0.229269,3,False
669456,Shane Bieber,30,2024,0.228634,0.173988,0.28328,0.042639,0.825475,142.165,641.65,0.239227,91.624484,-0.81929,0.244013,-0.00657,-0.000743,0.224722,0.232546,3,False
456713,Matt Bush,39,2023,0.228612,0.150206,0.307018,0.061178,0.457057,90.62,114.2,0.279335,113.061069,-9.484585,0.130653,-0.033512,0.0001,0.23304,0.224184,2,False
670167,John Schreiber,31,2024,0.228588,0.175787,0.281389,0.041199,0.762837,193.235,436.35,0.237653,101.320899,-0.245386,0.067137,-0.010632,-0.000704,0.223621,0.233555,3,False
668968,Hans Crouse,26,2024,0.228582,0.153813,0.303352,0.058341,0.440947,113.5,107.0,0.317757,78.391009,0.0,0.928714,-0.002057,-0.000535,0.224974,0.232191,1,False
666129,Braxton Garrett,27,2024,0.22855,0.179599,0.2775,0.038195,0.835086,193.095,686.95,0.231603,100.220858,-6.864925,0.050423,-0.002636,-0.001207,0.226363,0.230736,3,False
641401,Connor Brogdon,30,2024,0.22853,0.151424,0.305636,0.060164,0.542709,83.7,161.0,0.224224,107.265278,-4.453272,-0.08876,-0.00657,-0.000734,0.224968,0.232092,3,False
663462,Isaiah Campbell,27,2024,0.228504,0.14855,0.308457,0.062386,0.445517,85.7,109.0,0.236697,99.803669,1.481189,0.096584,-0.002636,-0.001611,0.224281,0.232726,2,False
669923,George Kirby,27,2024,0.228474,0.196265,0.260682,0.025131,0.912902,513.39,1421.9,0.231205,102.954095,0.544805,0.004434,-0.002636,-0.000869,0.227647,0.2293,3,False
805673,Zebby Matthews,25,2024,0.228464,0.162828,0.294099,0.051214,0.566111,148.5,177.0,0.242938,97.489804,0.0,0.1643,-0.002057,-0.000535,0.228366,0.228561,1,False
669713,Hayden Wesneski,27,2024,0.228419,0.180148,0.27669,0.037664,0.804034,228.86,556.6,0.230596,99.460745,-6.922115,0.057619,-0.002636,-0.001085,0.224995,0.231843,3,False
543238,Anthony Gose,34,2024,0.2284,0.140174,0.316626,0.068841,0.285474,74.22,54.2,0.254613,103.206914,-7.236316,0.149139,-0.009901,0.000296,0.228474,0.228325,2,False
614179,José Ruiz,30,2024,0.22833,0.175263,0.281398,0.041407,0.761837,190.195,433.95,0.228598,100.049954,8.354007,0.037093,-0.00657,-0.000702,0.219928,0.236732,3,False
592155,Cam Booser,33,2024,0.228304,0.163311,0.293297,0.050712,0.57428,151.5,183.0,0.234973,111.664827,0.0,-0.086272,-0.009901,-0.000535,0.23193,0.224678,1,False
663474,Triston McKenzie,27,2024,0.228235,0.182867,0.273602,0.035399,0.825812,260.315,643.15,0.233383,92.728403,-2.798975,0.191201,-0.002636,-8.2e-05,0.225076,0.231394,3,False
658648,Pedro Avila,28,2024,0.228171,0.179885,0.276458,0.037677,0.783623,250.33,491.3,0.236414,89.205512,-4.491311,0.27703,-0.002636,-0.000955,0.222896,0.233447,3,False
656257,Jeff Brigham,33,2023,0.228167,0.158375,0.297959,0.054457,0.49193,137.135,131.35,0.266464,102.475849,-4.724499,0.207601,-0.020533,-0.001349,0.225793,0.230541,2,False
607455,Anthony Banda,31,2024,0.228132,0.169192,0.287072,0.04599,0.671454,171.325,277.25,0.231199,104.483564,0.557942,-0.014517,-0.010632,-0.00042,0.221318,0.234946,3,False
623211,Huascar Brazobán,35,2024,0.228119,0.174667,0.281571,0.041707,0.7561,188.855,420.55,0.247295,105.005103,-11.544474,0.063583,-0.016756,-0.000968,0.226872,0.229365,3,False
477132,Clayton Kershaw,37,2024,0.227934,0.176679,0.279189,0.039993,0.820321,175.135,619.35,0.24889,107.892384,-7.683,0.030827,-0.016756,-0.000971,0.230207,0.225661,3,False
656731,Tylor Megill,29,2024,0.227676,0.184009,0.271343,0.034072,0.846341,269.52,747.2,0.229992,96.193905,14.810594,0.108599,-0.00657,-0.001146,0.21946,0.235892,3,False
669854,Ronel Blanco,31,2024,0.227596,0.189268,0.265924,0.029906,0.858461,412.68,822.8,0.242647,90.245859,-0.054538,0.28884,-0.010632,-0.000785,0.22432,0.230873,3,False
681869,Shawn Dubin,29,2024,0.227383,0.166207,0.28856,0.047735,0.631219,166.02,232.2,0.239449,98.240425,-1.275045,0.130194,-0.00657,-0.000712,0.224105,0.230662,2,False
643338,Chad Green,34,2024,0.227383,0.167846,0.286919,0.046455,0.659625,170.29,262.9,0.232788,104.07773,-1.133246,0.000105,-0.009901,-0.000613,0.222612,0.232153,3,False
647336,Michael Soroka,27,2024,0.227057,0.177211,0.276903,0.038893,0.761858,242.2,434.0,0.233641,93.870789,7.734438,0.172509,-0.002636,-0.000862,0.223259,0.230855,2,False
695549,Jackson Jobe,22,2024,0.226992,0.131597,0.322388,0.074435,0.105499,68.0,16.0,0.125,106.555745,0.0,-0.604229,0.000424,-0.000535,0.227601,0.226384,1,False
681882,Colin Selby,27,2024,0.22698,0.144867,0.309093,0.064071,0.41541,80.84,96.4,0.238589,101.048792,-9.148042,0.088604,-0.002636,-0.001691,0.226567,0.227393,2,False
657097,Jacob Webb,31,2024,0.226972,0.172766,0.281178,0.042295,0.734967,192.42,376.2,0.245082,97.920242,-5.092071,0.163499,-0.010632,-0.001138,0.225796,0.228148,2,False
657265,Peter Strzelecki,30,2024,0.22665,0.154933,0.298366,0.055959,0.591706,98.46,196.6,0.229908,101.276881,-2.421173,0.029139,-0.00657,-0.000977,0.220821,0.232479,3,False
670102,Bowden Francis,29,2024,0.226625,0.179353,0.273898,0.036885,0.783398,272.265,490.65,0.23102,100.191517,-8.779929,0.048192,-0.00657,-0.000803,0.221931,0.231319,3,False
687330,Kevin Kelly,27,2024,0.226449,0.175384,0.277515,0.039845,0.765805,215.56,443.6,0.217764,121.147678,1.43211,-0.284956,-0.002636,-0.001143,0.226428,0.22647,2,False
605242,Michael Fulmer,32,2023,0.22642,0.166593,0.286247,0.046681,0.637719,178.68,238.8,0.252722,103.062201,2.934173,0.123798,-0.021264,-0.000939,0.222661,0.230179,2,False
660813,Brusdar Graterol,26,2024,0.226418,0.156319,0.296516,0.054696,0.648377,95.815,250.15,0.203278,123.960542,-4.077827,-0.390956,-0.002057,-0.001154,0.225407,0.227428,3,False
605463,Tayler Scott,33,2024,0.226297,0.172615,0.279979,0.041887,0.723769,208.345,355.45,0.241243,94.218132,-2.852793,0.20776,-0.009901,-0.000696,0.22089,0.231704,3,False
667755,José Soriano,26,2024,0.226244,0.181812,0.270676,0.034669,0.810176,305.1,579.0,0.225561,107.445873,-4.415485,-0.089963,-0.002057,-0.000848,0.225808,0.226681,2,False
624418,Ryan Castellani,29,2022,0.226224,0.127616,0.324832,0.076941,0.027597,64.785,3.85,0.090909,107.544889,0.0,-0.409731,-0.011843,0.000864,0.227327,0.225121,1,False
621363,Colin Poche,31,2024,0.226216,0.169547,0.282885,0.044217,0.74012,159.835,386.35,0.238126,102.492455,-10.081657,0.052027,-0.010632,-0.000847,0.224398,0.228033,3,False
608331,Max Fried,31,2024,0.226171,0.191624,0.260718,0.026956,0.895066,461.315,1157.15,0.236357,102.846634,2.237181,0.034403,-0.010632,-0.000488,0.224614,0.227728,3,False
571656,Buck Farmer,34,2024,0.226164,0.178286,0.274042,0.037358,0.803309,235.005,554.05,0.23626,96.38702,5.960837,0.140107,-0.009901,-0.000904,0.220754,0.231574,3,False
679346,Edgar Navarro,27,2023,0.226146,0.134911,0.317381,0.071189,0.147115,77.94,23.4,0.230769,103.141733,0.0,0.059247,-0.004693,-0.002164,0.224201,0.228091,1,False
681982,Grant Anderson,28,2024,0.226127,0.16023,0.292025,0.051418,0.61024,129.24,212.4,0.221281,104.528873,2.393097,-0.069245,-0.002636,-0.001244,0.222669,0.229586,2,False
686839,Brendan White,26,2023,0.226099,0.154818,0.297381,0.055619,0.439098,141.42,106.2,0.248588,98.581188,0.0,0.180886,-0.004113,-0.002164,0.225425,0.226774,1,False
689017,Landon Knack,27,2024,0.225853,0.169609,0.282097,0.043886,0.678272,203.0,286.0,0.241259,93.595921,0.0,0.221154,-0.002636,-0.000535,0.226071,0.225635,1,False
670183,Garrett Acton,27,2023,0.225796,0.133037,0.318556,0.072378,0.123983,74.72,19.2,0.15625,108.432581,0.0,-0.435041,-0.004693,-0.002164,0.226792,0.2248,1,False
656008,Aneurys Zabala,28,2022,0.225671,0.127102,0.32424,0.076911,0.027597,64.785,3.85,0.181818,101.925714,0.0,0.108051,-0.007329,0.000864,0.220121,0.231222,1,False
669387,Carmen Mlodzinski,26,2024,0.225588,0.167756,0.283419,0.045124,0.688754,173.62,300.2,0.221186,102.882694,7.461839,-0.047278,-0.002057,-0.00103,0.220963,0.230212,2,False
450203,Charlie Morton,41,2024,0.225534,0.192613,0.258455,0.025687,0.910812,478.94,1385.4,0.251588,98.952617,-1.133465,0.176841,-0.016756,-0.000783,0.231226,0.219842,3,False
676755,Isaac Mattson,29,2024,0.225505,0.132448,0.318562,0.07261,0.144964,71.5,23.0,0.26087,100.4042,0.0,0.253861,-0.00657,-0.000535,0.221978,0.229032,1,False
693433,Bryan Woo,25,2024,0.225478,0.183177,0.26778,0.033007,0.836606,318.26,694.6,0.225741,107.863255,-2.683677,-0.094823,-0.002057,-0.001057,0.225474,0.225483,2,False
667297,Tommy Nance,34,2024,0.225364,0.154582,0.296146,0.055229,0.543632,113.36,161.6,0.241027,100.562704,-0.188177,0.102587,-0.009901,5.9e-05,0.223538,0.227191,2,False
641816,Tyler Mahle,30,2024,0.225224,0.159767,0.29068,0.051074,0.68371,111.725,293.25,0.241773,92.94301,-11.463919,0.235509,-0.00657,-3.5e-05,0.222594,0.227853,3,False
665621,Rony García,27,2022,0.225135,0.151214,0.299057,0.057679,0.347036,149.61,72.1,0.23301,102.838875,0.0,0.035567,-0.006749,0.000864,0.225353,0.224917,1,False
674370,Osvaldo Bido,29,2024,0.225039,0.172299,0.277779,0.041152,0.747026,203.66,400.6,0.229156,103.063188,3.763598,-0.006328,-0.00657,-0.001111,0.221929,0.228148,2,False
592254,José De León,32,2023,0.225009,0.139821,0.310197,0.06647,0.236407,92.2,42.0,0.242857,111.418984,0.0,-0.015547,-0.021264,-0.002164,0.226223,0.223795,1,False
621383,Tanner Banks,33,2024,0.224949,0.177067,0.27283,0.037361,0.799204,238.395,539.95,0.232892,101.880398,-1.55268,0.031097,-0.009901,-0.0008,0.221182,0.228715,3,False
677958,Kumar Rocker,25,2024,0.224881,0.140385,0.309376,0.06593,0.288472,87.5,55.0,0.254545,97.013272,0.0,0.249736,-0.002057,-0.000535,0.223068,0.226693,1,False
679525,Alec Marsh,27,2024,0.224675,0.18422,0.26513,0.031566,0.847378,354.52,753.2,0.231014,92.566599,6.53292,0.180658,-0.002636,-0.000979,0.222789,0.226561,2,False
663855,Jordan Hicks,28,2024,0.224546,0.183154,0.265939,0.032298,0.84579,326.805,744.05,0.223977,110.688091,-19.653764,-0.141723,-0.002636,-0.000737,0.224612,0.224481,3,False
572383,Brian Moran,36,2022,0.224382,0.124563,0.324201,0.077886,0.012736,62.175,1.75,0.0,137.9144,0.0,-0.607349,-0.043413,0.000864,0.243484,0.20528,1,False
656793,Nick Nelson,29,2024,0.224284,0.146877,0.301691,0.060399,0.516812,84.91,145.1,0.233977,96.31522,2.982464,0.136933,-0.00657,0.000363,0.21716,0.231409,3,False
686973,Louis Varland,27,2024,0.224181,0.172213,0.276149,0.040549,0.766329,199.69,444.9,0.22241,97.540537,0.141425,0.043846,-0.002636,-0.00104,0.217125,0.231238,3,False
605121,Justin Anderson,32,2024,0.224027,0.164613,0.28344,0.046359,0.640789,181.0,242.0,0.235537,106.560465,0.0,-0.019245,-0.010632,-0.000535,0.226016,0.222038,1,False
669358,Shane Baz,26,2024,0.22378,0.171208,0.276352,0.041021,0.726277,223.595,359.95,0.220864,102.057229,1.971164,-0.037417,-0.002057,-0.000376,0.220428,0.227132,2,False
688297,Chris Roycroft,28,2024,0.223579,0.155678,0.29148,0.052981,0.53327,137.5,155.0,0.212903,109.045293,0.0,-0.177084,-0.002636,-0.000535,0.225229,0.221929,1,False
506433,Yu Darvish,38,2024,0.223577,0.18264,0.264515,0.031943,0.874495,286.925,945.25,0.244962,102.717366,-4.355091,0.082574,-0.016756,-0.000729,0.225632,0.221523,3,False
682989,Victor Mederos,24,2024,0.223542,0.133589,0.313494,0.070188,0.215203,74.52,37.2,0.182796,103.864272,-8.187717,-0.25112,0.000424,-0.000982,0.221594,0.22549,2,False
663378,Thomas Szapucki,29,2022,0.22312,0.134643,0.311597,0.069036,0.147383,89.145,23.45,0.268657,100.145226,0.0,0.294608,-0.011843,0.000864,0.218727,0.227513,1,False
656849,David Peterson,29,2024,0.223084,0.18487,0.261299,0.029818,0.876646,360.41,964.1,0.230163,91.499875,2.77456,0.195441,-0.00657,-0.000803,0.218774,0.227394,3,False
622772,Jimmy Cordero,33,2023,0.223034,0.146944,0.299124,0.059371,0.368613,120.72,79.2,0.257576,106.546132,0.0,0.109209,-0.020533,-0.002164,0.223852,0.222216,1,False
656550,Grant Holmes,29,2024,0.222883,0.166484,0.279283,0.044007,0.675191,201.0,282.0,0.248227,89.609394,0.0,0.33495,-0.00657,-0.000535,0.222797,0.22297,1,False
663752,Cody Morris,28,2023,0.222807,0.137228,0.308386,0.066775,0.29877,80.98,57.8,0.232699,100.109496,-5.593907,0.081307,-0.005273,-0.00033,0.220188,0.225426,2,False
676428,Brant Hurter,26,2024,0.222735,0.15715,0.288321,0.051175,0.563317,147.5,175.0,0.217143,105.488949,0.0,-0.10503,-0.002057,-0.000535,0.223322,0.222149,1,False
657140,Kyle Wright,29,2023,0.222686,0.165034,0.280337,0.044984,0.721415,157.13,351.3,0.231426,100.835386,-2.417276,0.041391,-0.009207,6.2e-05,0.220461,0.22491,2,False
543859,Michael Tonkin,35,2024,0.222621,0.175305,0.269937,0.036919,0.797722,249.5,535.0,0.242991,101.300245,3.853394,0.095379,-0.016756,-0.001129,0.221736,0.223506,2,False
664054,Cody Stashak,31,2022,0.222567,0.133829,0.311304,0.06924,0.143615,88.275,22.75,0.230769,109.261233,0.0,-0.024928,-0.023773,0.000864,0.22151,0.223623,1,False
660761,José Suarez,27,2024,0.222415,0.172044,0.272786,0.039303,0.786819,206.07,500.7,0.217396,99.860433,3.734579,-0.024268,-0.002636,-0.000405,0.215362,0.229467,3,False
669160,Dustin May,27,2023,0.222388,0.155978,0.288799,0.051818,0.535904,150.465,156.65,0.195021,117.586197,-1.235493,-0.382739,-0.004693,-0.001305,0.22127,0.223507,2,False
519043,Matt Moore,36,2024,0.222356,0.169724,0.274987,0.041067,0.767252,188.72,447.2,0.237142,105.977338,-5.417664,-0.005658,-0.016756,-0.000679,0.220083,0.224628,3,False
689225,Beau Brieske,27,2024,0.222261,0.172722,0.2718,0.038654,0.783813,221.985,491.85,0.216529,100.171829,-0.329942,-0.034319,-0.002636,-0.0005,0.214791,0.22973,3,False
640448,Kyle Finnegan,33,2024,0.222131,0.17342,0.270842,0.038008,0.798503,222.16,537.6,0.227493,102.599189,1.00397,-0.010297,-0.009901,-0.000815,0.217245,0.227017,3,False
689981,River Ryan,26,2024,0.222064,0.143154,0.300973,0.061571,0.373858,100.5,81.0,0.222222,101.302644,0.0,-0.002795,-0.002057,-0.000535,0.222057,0.22207,1,False
605513,Spencer Turnbull,32,2024,0.222009,0.165114,0.278904,0.044393,0.694913,179.7,309.0,0.234304,98.17978,9.460245,0.100937,-0.010632,-0.000994,0.21755,0.226469,2,False
655889,Manuel Rodríguez,28,2024,0.22188,0.155831,0.287929,0.051537,0.567425,140.995,177.95,0.2068,107.160074,2.296782,-0.189932,-0.002636,-0.000378,0.218798,0.224961,2,False
672578,Carlos Hernández,28,2024,0.221815,0.164905,0.278725,0.044406,0.747732,151.81,402.1,0.212509,110.427978,-10.554897,-0.203611,-0.002636,-0.00094,0.21823,0.2254,3,False
668820,Max Kranick,27,2022,0.221808,0.125192,0.318424,0.075387,0.046729,68.265,6.65,0.210526,99.545526,0.0,0.151112,-0.006749,0.000864,0.214854,0.228762,1,False
676272,Bobby Miller,26,2024,0.221576,0.173097,0.270056,0.037827,0.805271,219.3,561.0,0.219964,107.67466,-3.684311,-0.125169,-0.002057,-0.001415,0.220925,0.222228,2,False
661440,Mauricio Llovera,29,2023,0.221478,0.151112,0.291843,0.054905,0.471853,136.12,121.2,0.20132,112.945035,4.472719,-0.29114,-0.009207,-0.001534,0.218963,0.223993,2,False
681857,Reese Olson,25,2024,0.221138,0.179261,0.263015,0.032676,0.841122,317.82,718.2,0.226678,94.641778,-4.415483,0.118201,-0.002057,-0.00111,0.220383,0.221893,2,False
676702,Hunter Stratton,28,2024,0.221087,0.155624,0.28655,0.051079,0.578513,141.82,186.2,0.209452,105.868609,-1.934483,-0.156612,-0.002636,-0.000782,0.218174,0.224,2,False
686539,Declan Cronin,27,2024,0.221055,0.167479,0.274631,0.041804,0.712743,216.06,336.6,0.228164,92.778977,-1.026348,0.163106,-0.002636,-0.000683,0.217171,0.224939,2,False
681402,Gus Varland,28,2024,0.220911,0.152752,0.289069,0.053182,0.565833,123.68,176.8,0.220588,99.403652,-0.209971,0.0075,-0.002636,-0.001105,0.216968,0.224853,2,False
686753,Drey Jameson,27,2023,0.220886,0.152637,0.289134,0.053252,0.505541,143.47,138.7,0.22062,99.85243,8.123954,0.002999,-0.004693,-0.001415,0.215245,0.226527,2,False
642546,Jonathan Hernández,28,2024,0.220786,0.163645,0.277927,0.044586,0.70618,169.405,326.05,0.211164,102.037598,3.019678,-0.093902,-0.002636,-0.000779,0.212742,0.22883,3,False
687014,Nick Avila,27,2024,0.220689,0.136452,0.304926,0.065728,0.288472,87.5,55.0,0.254545,95.073422,0.0,0.283567,-0.002636,-0.000535,0.21848,0.222899,1,False
669199,Lake Bachar,30,2024,0.220667,0.132754,0.308579,0.068596,0.227713,80.0,40.0,0.275,95.507131,0.0,0.384856,-0.00657,-0.000535,0.217443,0.223891,1,False
608723,Austin Voth,33,2024,0.220647,0.170513,0.27078,0.039118,0.786147,209.07,498.7,0.226389,100.797526,-0.822385,0.011678,-0.009901,-0.000415,0.215753,0.22554,3,False
668338,Tyson Miller,29,2024,0.220558,0.163456,0.277661,0.044555,0.683526,183.3,293.0,0.214334,101.236706,18.73664,-0.062185,-0.00657,-0.000655,0.2108,0.230317,3,False
656354,Austin Davis,32,2024,0.220457,0.142247,0.298667,0.061025,0.48035,85.74,125.4,0.226475,101.626601,2.220606,0.008474,-0.010632,0.000496,0.216689,0.224226,2,False
593833,Wander Suero,33,2024,0.220414,0.124573,0.316255,0.074782,0.139541,62.6,22.0,0.245455,95.822103,21.033988,0.256725,-0.009901,-0.00209,0.203539,0.237288,2,False
686751,Seth Johnson,26,2024,0.220283,0.126011,0.314556,0.073559,0.117142,69.0,18.0,0.0,104.69614,0.0,-2.431625,-0.002057,-0.000535,0.205038,0.235529,1,False
690986,Kyle Harrison,23,2024,0.220224,0.177586,0.262861,0.033269,0.820523,334.82,620.2,0.224121,89.930406,-3.511373,0.193568,0.000424,-0.000767,0.218131,0.222316,2,False
666214,Joey Wentz,27,2024,0.220188,0.174492,0.265884,0.035655,0.826546,246.245,646.45,0.218501,96.554486,1.919958,0.037046,-0.002636,-0.001177,0.213676,0.226699,3,False
684320,Yariel Rodríguez,28,2024,0.220101,0.168919,0.271282,0.039936,0.730652,244.0,368.0,0.230978,93.517908,0.0,0.16462,-0.002636,-0.000535,0.22046,0.219742,1,False
656820,Nicholas Padilla,28,2023,0.220077,0.126224,0.31393,0.073231,0.111068,70.895,16.95,0.233038,97.061232,14.185092,0.190207,-0.005273,-0.001601,0.209389,0.230765,2,False
571946,Shelby Miller,34,2024,0.219987,0.164222,0.275752,0.043512,0.710722,183.33,333.3,0.237324,92.058252,-8.094894,0.226727,-0.009901,-0.000969,0.215495,0.224479,3,False
683068,Zach Penrod,28,2024,0.219941,0.126331,0.313551,0.073041,0.128485,70.0,20.0,0.15,104.246824,0.0,-0.423915,-0.002636,-0.000535,0.220088,0.219794,1,False
676917,Cade Cavalli,26,2022,0.21985,0.124167,0.315533,0.074659,0.056016,70.005,8.05,0.26087,95.517,0.0,0.41877,-0.00369,0.000864,0.209646,0.230053,1,False
593423,Frankie Montas,32,2024,0.219825,0.18214,0.25751,0.029405,0.865372,409.2,872.0,0.227408,103.70549,0.770258,-0.028347,-0.010632,-0.000202,0.217293,0.222358,3,False
621366,Ryan Borucki,31,2024,0.219784,0.14776,0.291809,0.056199,0.571659,98.505,181.05,0.221762,102.659841,-1.024834,-0.037859,-0.010632,-0.001055,0.213571,0.225997,3,False
663385,Chad Smith,30,2023,0.219716,0.137436,0.301996,0.064201,0.326449,90.575,65.75,0.204563,106.068955,12.437426,-0.171876,-0.013141,-0.000794,0.213702,0.225729,2,False
663804,Jackson Kowar,28,2023,0.219614,0.147318,0.29191,0.056411,0.44979,125.89,110.9,0.21055,103.747076,-0.455324,-0.113241,-0.005273,-0.00138,0.216109,0.223119,2,False
518489,Ryan Brasier,37,2024,0.219498,0.159778,0.279218,0.046598,0.717675,138.485,344.85,0.234885,104.607824,-6.407097,0.002209,-0.016756,-0.000836,0.217396,0.2216,3,False
676680,Tom Cosgrove,29,2024,0.219489,0.150537,0.288441,0.053802,0.594634,110.3,199.0,0.20804,111.523448,-2.349503,-0.239459,-0.00657,-0.001542,0.217709,0.221269,2,False
650644,Aaron Civale,30,2024,0.219303,0.184558,0.254047,0.02711,0.89314,448.985,1133.85,0.223045,106.090057,-1.998775,-0.087738,-0.00657,-0.000794,0.217372,0.221233,3,False
663947,Tyler Holton,29,2024,0.219238,0.172898,0.265578,0.036158,0.805564,257.805,562.05,0.219731,100.103458,1.554315,-0.015237,-0.00657,-0.001065,0.212704,0.225772,3,False
622259,Trey Wingenter,31,2024,0.218613,0.137483,0.299742,0.063304,0.392368,85.56,87.6,0.219178,102.487608,6.60092,-0.040678,-0.010632,-0.001383,0.213411,0.223814,2,False
663776,Patrick Sandoval,28,2024,0.218242,0.17813,0.258354,0.031298,0.877026,297.95,967.5,0.217726,100.692229,-2.571649,-0.037442,-0.002636,-0.000871,0.215048,0.221436,3,False
656605,Mitch Keller,29,2024,0.218149,0.18673,0.249569,0.024516,0.917487,520.045,1508.45,0.225596,102.241886,-6.486905,-0.016879,-0.00657,-0.000847,0.218438,0.217861,3,False
675989,Cody Bolton,27,2024,0.218086,0.14596,0.290212,0.056278,0.520399,107.92,147.2,0.205163,100.520207,14.621787,-0.099464,-0.002636,-0.001246,0.210298,0.225874,2,False
691441,Cristian Mena,22,2024,0.217875,0.122792,0.312959,0.074191,0.099562,67.5,15.0,0.133333,101.109143,0.0,-0.452266,0.000424,-0.000535,0.216175,0.219576,1,False
665625,Elvis Peguero,28,2024,0.217848,0.164685,0.271011,0.041482,0.749154,191.315,405.15,0.206343,104.655008,3.367617,-0.16312,-0.002636,-0.00105,0.209877,0.225819,3,False
657424,Matt Gage,32,2023,0.217742,0.127598,0.307886,0.070337,0.198985,74.17,33.7,0.267062,101.052891,-4.371733,0.25793,-0.021264,-0.000592,0.211973,0.223511,2,False
656814,Luis Ortiz,29,2024,0.217609,0.129197,0.306021,0.068986,0.319011,67.955,63.55,0.184107,104.623781,-2.431367,-0.276637,-0.00657,-0.001511,0.210733,0.224485,3,False
664139,Ian Gibaut,31,2024,0.217508,0.146825,0.288191,0.055152,0.654335,89.68,256.8,0.23053,100.529323,-13.4437,0.042511,-0.010632,-0.00144,0.216234,0.218783,3,False
543351,Jay Jackson,37,2024,0.217507,0.15006,0.284954,0.052627,0.577397,124.135,185.35,0.245751,95.32587,-4.744348,0.214998,-0.016756,-0.001134,0.212464,0.22255,3,False
657508,Mike Baumann,29,2024,0.21685,0.166813,0.266887,0.039043,0.779634,213.595,479.95,0.213876,101.21477,3.54115,-0.066788,-0.00657,-0.000939,0.209025,0.224675,3,False
621016,Jose Cuas,31,2024,0.216715,0.154757,0.278674,0.048344,0.703061,125.32,321.2,0.222603,97.824367,-0.209005,0.040893,-0.010632,-0.001149,0.208994,0.224437,3,False
669330,Tyler Wells,30,2024,0.216659,0.160023,0.273294,0.044191,0.785589,136.505,497.05,0.220903,96.651502,-0.859765,0.049618,-0.00657,-0.001042,0.211602,0.221716,3,False
